OBJECTID,SITE_NAME_radius,X_radius,Y_radius,EXTENT_EASTING_1_radius,EXTENT_NORTHING_1_radius,EXTENT_EASTING_2_radius,EXTENT_NORTHING_2_radius,LATIN_NAME_radius,COMMON_NAME_radius,FULL_COMMON_NAME_radius,TREE_SPECIES_radius,CROWN_WIDTH_radius,CROWN_HEIGHT_radius,DBH_radius,PLANTING_SEASON_radius,CROWN_AREA_MIDPOINT,SENSOR_ID,ASSET_ID,SITE_NAME_full,PLOT_NO,FEATURE_ID,LOCATION,TYPE,PRIM_MEAS,UNIT,SITE_CODE,FEAT_GP,X_full,Y_full,DEAD,CLASSIFICATION,EXTENT_EASTING_1_full,EXTENT_NORTHING_1_full,EXTENT_EASTING_2_full,EXTENT_NORTHING_2_full,LAYERS,LATIN_CODE,LATIN_NAME_full,FEATURE_TYPE_NAME,COMMON_NAME_full,FULL_COMMON_NAME_full,CROWN_HEIGHT_full,CROWN_WIDTH_full,CROWN_AREA,DBH_full,LOCATION_RISK_ZONE,EPICORMIC,INSURANCE_CLAIM_HISTORY,CENTRAL_ASSET_ID,CONTRACT_AREA_NAME,CUSTOMER,DEAD_FLAG,FEATURE_GROUP,FEATURE_GROUP_CODE,FEATURETYPECODE,NOTES,REVISION_NO,TREE_SPECIES_full,TREE_MODIFIED_RISK,CANOPY_SIZE_AT_MATURITY,SPONSORSHIP,SPONSORSHIP_PACKAGE,PLANTING_SEASON_full,PLANTING_FUNDER,PLANTING_NOTES,SPECIES_NOTES,TREE_TYPE,JOBS_REQUIRED,SERVICES_VISIBILITY,CONSTRAINTS,CANCELLATION_REASON,NOTES_FOR_STATUS,CANCELLATION_NOTES,created_user,created_date,last_edited_user,last_edited_date,DBH_clean,CROWN_HEIGHT_clean,tree_group,CROWN_HEIGHT_interpolated,height_imputed_flag,height_model_source,height_model_group
26620917,Old Market Street Roundabout,359560.66,173111.05,359560.66,173111.05,359560.66,173111.05,Prunus serrula cv,Cherry,Japanese cherry cultivar,Prunus serrula cv,6.0,6.0,0.2,Not Applicable,10.0,500,PK00144435,Old Market Street Roundabout,200026.0,,,PK: Tree - Highways Adopted,1,Number,4539533,TR,359560.66,173111.05,N,RY04,359560.66,173111.05,359560.66,173111.05,,PRSR,Prunus serrula cv,,Cherry,Japanese cherry cultivar,6 Metres,6 Metres,Up to 20 M2 (New),20 Centimetres,Risk Zone B (3),,No Code Allocated,PK00144435,,,N,,TR,,,,Prunus serrula cv,Risk Zone B (3),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,20.0,6.0,deciduous,6.0,0.0,observed,observed
26620918,Old Market Street Roundabout,359560.34,173165.34,359560.34,173165.34,359560.34,173165.34,Ulmus - Species Unknown,Elm,Unidentified elm,Ulmus - Species Unknown,3.0,4.0,0.13,Not Applicable,,500,PK00500720,Old Market Street Roundabout,200027.0,,,PK: Tree - Highways Adopted,1,Number,4539533,TR,359560.34,173165.34,N,RY04,359560.34,173165.34,359560.34,173165.34,,ULZZ,Ulmus - Species Unknown,,Elm,Unidentified elm,4 Metres,3 Metres,,13 Centimetres,Risk Zone B (3),,No Code Allocated,PK00500720,,,N,,TR,,,,Ulmus - Species Unknown,Risk Zone B (3),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,13.0,4.0,deciduous,4.0,0.0,observed,observed
26620919,Old Market Street Roundabout,359563.93,173161.98,359563.93,173161.98,359563.93,173161.98,Ulmus - Species Unknown,Elm,Unidentified elm,Ulmus - Species Unknown,3.0,4.0,0.13,Not Applicable,,500,PK00500721,Old Market Street Roundabout,200028.0,,,PK: Tree - Highways Adopted,1,Number,4539533,TR,359563.93,173161.98,N,RY04,359563.93,173161.98,359563.93,173161.98,,ULZZ,Ulmus - Species Unknown,,Elm,Unidentified elm,4 Metres,3 Metres,,13 Centimetres,Risk Zone B (3),,No Code Allocated,PK00500721,,,N,,TR,,,,Ulmus - Species Unknown,Risk Zone B (3),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,13.0,4.0,deciduous,4.0,0.0,observed,observed
26621079,Broadmead,359238.25,173389.88,359238.25,173389.88,359238.25,173389.88,Acer platanoides,Maple,Norway maple,Acer platanoides,14.0,10.0,0.6,Not Applicable,150.05,500,PK00205999,Broadmead,200013.0,,,PK: Tree - Highways Adopted,1,Number,4528568,TR,359238.25,173389.88,N,RY45,359238.25,173389.88,359238.25,173389.88,,ACPL,Acer platanoides,,Maple,Norway maple,10 Metres,14 Metres,100.1 - 200 M2 (New),60 Centimetres,Risk Zone B (3),,No Code Allocated,PK00205999,,,N,,TR,,,,Acer platanoides,Risk Zone B (3),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,60.0,10.0,deciduous,10.0,0.0,observed,observed
26621080,Broadmead,359246.17,173393.4,359246.17,173393.4,359246.17,173393.4,Acer platanoides,Maple,Norway maple,Acer platanoides,12.0,12.0,0.6,Not Applicable,150.05,500,PK00206000,Broadmead,200014.0,,,PK: Tree - Highways Adopted,1,Number,4528568,TR,359246.17,173393.4,N,RY45,359246.17,173393.4,359246.17,173393.4,,ACPL,Acer platanoides,,Maple,Norway maple,12 Metres,12 Metres,100.1 - 200 M2 (New),60 Centimetres,Risk Zone B (3),,No Code Allocated,PK00206000,,,N,,TR,,,,Acer platanoides,Risk Zone B (3),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,60.0,12.0,deciduous,12.0,0.0,observed,observed
26621081,Broadmead,359253.98,173396.48,359253.98,173396.48,359253.98,173396.48,Acer platanoides,Maple,Norway maple,Acer platanoides,14.0,13.0,0.62,Not Applicable,150.05,500,PK00206001,Broadmead,200015.0,,,PK: Tree - Highways Adopted,1,Number,4528568,TR,359253.98,173396.48,N,RY45,359253.98,173396.48,359253.98,173396.48,,ACPL,Acer platanoides,,Maple,Norway maple,13 Metres,14 Metres,100.1 - 200 M2 (New),62 Centimetres,Risk Zone B (3),,No Code Allocated,PK00206001,,,N,,TR,,,,Acer platanoides,Risk Zone B (3),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,62.0,13.0,deciduous,13.0,0.0,observed,observed
26621082,Broadmead,359297.26,173409.1,359297.26,173409.1,359297.26,173409.1,Acer platanoides,Maple,Norway maple,Acer platanoides,16.0,16.0,0.66,Not Applicable,275.05,500,PK00206003,Broadmead,200017.0,,,PK: Tree - Highways Adopted,1,Number,4528568,TR,359297.26,173409.1,N,RY45,359297.26,173409.1,359297.26,173409.1,,ACPL,Acer platanoides,,Maple,Norway maple,16 Metres,16 Metres,200.1 - 350 M2 (New),66 Centimetres,Risk Zone B (3),,No Code Allocated,PK00206003,,,N,,TR,,,,Acer platanoides,Risk Zone B (3),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,66.0,16.0,deciduous,16.0,0.0,observed,observed
26621200,Baldwin Street,358831.86,172896.0,358831.86,172896.0,358831.86,172896.0,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,10.0,12.0,0.6,Not Applicable,60.05,501,PK00062743,Baldwin Street,200003.0,FO,,PK: Tree - Highways Adopted,1,Number,4547598,TR,358831.86,172896.0,N,RY04,358831.86,172896.0,358831.86,172896.0,FO,PLAC,Platanus x acerifolia,,Plane,London plane,12 Metres,10 Metres,20.1 - 100 M2 (New),60 Centimetres,Risk Zone B (3),,No Code Allocated,PK00062743,,,N,,TR,,,,Platanus x acerifolia,Risk Zone B (3),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,60.0,12.0,deciduous,12.0,0.0,observed,observed
26621206,Baldwin Street,358797.6,172892.1,358797.6,172892.1,358797.6,172892.1,Acer platanoides,Maple,Norway maple,Acer platanoides,13.0,12.0,0.5,Not Applicable,150.05,501,PK00062741,Baldwin Street,200001.0,,,PK: Tree - Highways Adopted,1,Number,4547598,TR,358797.6,172892.1,N,RY04,358797.6,172892.1,358797.6,172892.1,,ACPL,Acer platanoides,,Maple,Norway maple,12 Metres,13 Metres,100.1 - 200 M2 (New),50 Centimetres,Risk Zone B (3),,No Code Allocated,PK00062741,,,N,,TR,,,,Acer platanoides,Risk Zone B (3),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,50.0,12.0,deciduous,12.0,0.0,observed,observed
26621207,Baldwin Street,358824.1,172893.66,358824.1,172893.66,358824.1,172893.66,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,9.0,11.0,0.58,Not Applicable,60.05,501,PK00062742,Baldwin Street,200002.0,,,PK: Tree - Highways Adopted,1,Number,4547598,TR,358824.1,172893.66,N,RY04,358824.1,172893.66,358824.1,172893.66,,PLAC,Platanus x acerifolia,,Plane,London plane,11 Metres,9 Metres,20.1 - 100 M2 (New),58 Centimetres,Risk Zone B (3),,No Code Allocated,PK00062742,,,N,,TR,,,,Platanus x acerifolia,Risk Zone B (3),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,58.0,11.0,deciduous,11.0,0.0,observed,observed
26621557,Charleton & Langton House Res Land,359746.56,173339.06,359746.56,173339.06,359746.56,173339.06,Crataegus crus-gallii,Hawthorn,Cockspur thorn,Crataegus crus-gallii,8.0,5.0,0.24,Not Applicable,60.05,500,PK34753,Charleton & Langton House Res Land,200002.0,,,PK: Tree - Housing,1,Number,CHARLAHO,TR,359746.56,173339.06,N,RY06,359746.56,173339.06,359746.56,173339.06,,CRCR,Crataegus crus-gallii,,Hawthorn,Cockspur thorn,5 Metres,8 Metres,20.1 - 100 M2 (New),24 Centimetres,Risk Zone D (5),,No Code Allocated,PK34753,,,N,,TR,,,,Crataegus crus-gallii,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,24.0,5.0,deciduous,5.0,0.0,observed,observed
26621562,Charleton & Langton House Res Land,359746.9,173346.98,359746.9,173346.98,359746.9,173346.98,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,14.0,10.0,0.4,Not Applicable,150.05,500,PK34752,Charleton & Langton House Res Land,200001.0,,,PK: Tree - Housing,1,Number,CHARLAHO,TR,359746.9,173346.98,N,RY06,359746.9,173346.98,359746.9,173346.98,,PRZZ,Prunus - Species Unknown,,Cherry,Unidentified cherry,10 Metres,14 Metres,100.1 - 200 M2 (New),40 Centimetres,Risk Zone D (5),,No Code Allocated,PK34752,,,N,,TR,,,,Prunus - Species Unknown,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,40.0,10.0,deciduous,10.0,0.0,observed,observed
26621564,Charleton & Langton House Res Land,359754.94,173317.28,359754.94,173317.28,359754.94,173317.28,Liquidambar styraciflua,Sweetgum,Sweetgum,Liquidambar styraciflua,,,0.06,Planting Season 19/20,,500,PK00294455,Charleton & Langton House Res Land,200004.5,,,PK: Tree - Housing,1,Number,CHARLAHO,TR,359754.94,173317.28,N,RY04,359754.94,173317.28,359754.94,173317.28,,LIST,Liquidambar styraciflua,,Sweetgum,Sweetgum,No Code Allocated,No Code Allocated,,6 Centimetres,Risk Zone B (3),,No Code Allocated,PK00294455,,,N,,TR,,,,Liquidambar styraciflua,Risk Zone B (3),Large,Available to Sponsor,,Planting Season 19/20,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,6.0,,deciduous,2.693215567700312,1.0,species_log,Sweetgum
26621566,Charleton & Langton House Res Land,359714.91,173332.56,359714.91,173332.56,359714.91,173332.56,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,20.0,16.0,0.79,Not Applicable,275.05,500,PK28233,Charleton & Langton House Res Land,200008.0,,,PK: Tree - Housing,1,Number,CHARLAHO,TR,359714.91,173332.56,N,RY45,359714.91,173332.56,359714.91,173332.56,,PLAC,Platanus x acerifolia,,Plane,London plane,16 Metres,20 Metres,200.1 - 350 M2 (New),79 Centimetres,Risk Zone C (4),,No Code Allocated,PK28233,,,N,,TR,,,,Platanus x acerifolia,Risk Zone C (4),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,79.0,16.0,deciduous,16.0,0.0,observed,observed
26621567,Charleton & Langton House Res Land,359707.17,173361.18,359707.17,173361.18,359707.17,173361.18,Juniperus communis,Juniper,Common juniper,Juniperus communis,8.0,8.0,0.15,Not Applicable,60.05,500,PK28234,Charleton & Langton House Res Land,200009.0,,,PK: Tree - Housing,2,Number,CHARLAHO,TR,359707.17,173361.18,N,RY45,359707.17,173361.18,359707.17,173361.18,,JUCO,Juniperus communis,,Juniper,Common juniper,8 Metres,8 Metres,20.1 - 100 M2 (New),15 Centimetres,Risk Zone D (5),,No Code Allocated,PK28234,,,N,,TR,,,,Juniperus communis,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,15.0,8.0,evergreen,8.0,0.0,observed,observed
26621568,Charleton & Langton House Res Land,359724.07,173325.9,359724.07,173325.9,359724.07,173325.9,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,22.0,15.0,0.91,Not Applicable,275.05,500,PK00143633,Charleton & Langton House Res Land,200010.0,,,PK: Tree - Housing,1,Number,CHARLAHO,TR,359724.07,173325.9,N,RY45,359724.07,173325.9,359724.07,173325.9,,PLAC,Platanus x acerifolia,,Plane,London plane,15 Metres,22 Metres,200.1 - 350 M2 (New),91 Centimetres,Risk Zone C (4),,No Code Allocated,PK00143633,,,N,,TR,,,,Platanus x acerifolia,Risk Zone C (4),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,91.0,15.0,deciduous,15.0,0.0,observed,observed
26621916,Upper Maudlin Street,358714.88,173503.79,358714.88,173503.79,358714.88,173503.79,Alnus cordata,Alder,Italian alder,Alnus cordata,12.0,14.0,0.4,Not Applicable,60.05,672,PK00054412,Upper Maudlin Street,200004.0,,,PK: Tree - Highways Adopted,1,Number,4534145,TR,358714.88,173503.79,N,RY04,358714.88,173503.79,358714.88,173503.79,,ALCO,Alnus cordata,,Alder,Italian alder,14 Metres,12 Metres,20.1 - 100 M2 (New),40 Centimetres,Risk Zone B (3),,No Code Allocated,PK00054412,,,N,,TR,,,,Alnus cordata,Risk Zone B (3),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,40.0,14.0,deciduous,14.0,0.0,observed,observed
26621917,Upper Maudlin Street,358692.76,173444.36,358692.76,173444.36,358692.76,173444.36,Acer saccharinum,Maple,Silver maple,Acer saccharinum,10.0,13.0,0.41,Not Applicable,60.05,672,PK00054413,Upper Maudlin Street,200005.0,,,PK: Tree - Highways Adopted,1,Number,4534145,TR,358692.76,173444.36,N,RY04,358692.76,173444.36,358692.76,173444.36,,ACS1,Acer saccharinum,,Maple,Silver maple,13 Metres,10 Metres,20.1 - 100 M2 (New),41 Centimetres,Risk Zone B (3),,No Code Allocated,PK00054413,,,N,,TR,,,,Acer saccharinum,Risk Zone B (3),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,41.0,13.0,deciduous,13.0,0.0,observed,observed
26621918,Upper Maudlin Street,358688.13,173435.17,358688.13,173435.17,358688.13,173435.17,Acer saccharinum,Maple,Silver maple,Acer saccharinum,8.0,12.0,0.3,Not Applicable,60.05,672,PK00054414,Upper Maudlin Street,200006.0,,,PK: Tree - Highways Adopted,1,Number,4534145,TR,358688.13,173435.17,N,RY04,358688.13,173435.17,358688.13,173435.17,,ACS1,Acer saccharinum,,Maple,Silver maple,12 Metres,8 Metres,20.1 - 100 M2 (New),30 Centimetres,Risk Zone B (3),,No Code Allocated,PK00054414,,,N,,TR,,,,Acer saccharinum,Risk Zone B (3),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,30.0,12.0,deciduous,12.0,0.0,observed,observed
26621919,Upper Maudlin Street,358686.44,173431.6,358686.44,173431.6,358686.44,173431.6,Acer saccharinum,Maple,Silver maple,Acer saccharinum,14.0,15.0,0.5,Not Applicable,150.05,672,PK00054415,Upper Maudlin Street,200007.0,,,PK: Tree - Highways Adopted,1,Number,4534145,TR,358686.44,173431.6,N,RY04,358686.44,173431.6,358686.44,173431.6,,ACS1,Acer saccharinum,,Maple,Silver maple,15 Metres,14 Metres,100.1 - 200 M2 (New),50 Centimetres,Risk Zone B (3),,No Code Allocated,PK00054415,,,N,,TR,,,,Acer saccharinum,Risk Zone B (3),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,50.0,15.0,deciduous,15.0,0.0,observed,observed
26621920,Upper Maudlin Street,358679.25,173421.97,358679.25,173421.97,358679.25,173421.97,Acer saccharinum,Maple,Silver maple,Acer saccharinum,14.0,14.0,0.46,Not Applicable,60.05,672,PK00054416,Upper Maudlin Street,200008.0,,,PK: Tree - Highways Adopted,1,Number,4534145,TR,358679.25,173421.97,N,RY04,358679.25,173421.97,358679.25,173421.97,,ACS1,Acer saccharinum,,Maple,Silver maple,14 Metres,14 Metres,20.1 - 100 M2 (New),46 Centimetres,Risk Zone B (3),,No Code Allocated,PK00054416,,,N,,TR,,,,Acer saccharinum,Risk Zone B (3),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,46.0,14.0,deciduous,14.0,0.0,observed,observed
26621987,Halston Drive,359655.37,173966.69,359655.37,173966.69,359655.37,173966.69,Trachycarpus fortunei,Chusan Palm,Chusan palm,Trachycarpus fortunei,,,0.1,Planting Season 19/20,,452,PK306190,Halston Drive,200008.0,,,PK: Tree - Housing,1,Number,4559852,TR,359655.37,173966.69,N,RY04,359655.37,173966.69,359655.37,173966.69,,TRFO,Trachycarpus fortunei,,Chusan Palm,Chusan palm,No Code Allocated,No Code Allocated,,10 Centimetres,Risk Zone C (4),,No Code Allocated,PK306190,,,N,,TR,,,,Trachycarpus fortunei,Risk Zone C (4),Very Small,Sponsored,,Planting Season 19/20,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,10.0,,evergreen,4.012156445548779,1.0,evergreen_log_fallback,evergreen_group
26622046,The Haymarket,359022.97,173479.1,359022.97,173479.1,359022.97,173479.1,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,17.0,19.0,0.7000000000000001,Not Applicable,275.05,672,PK00060440,The Haymarket,200003.0,,,PK: Tree - Highways Adopted,1,Number,4550637,TR,359022.97,173479.1,N,RY04,359022.97,173479.1,359022.97,173479.1,,PLAC,Platanus x acerifolia,,Plane,London plane,19 Metres,17 Metres,200.1 - 350 M2 (New),70 Centimetres,Risk Zone B (3),,No Code Allocated,PK00060440,,,N,,TR,,,,Platanus x acerifolia,Risk Zone B (3),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,70.0,19.0,deciduous,19.0,0.0,observed,observed
26622047,The Haymarket,358999.88,173446.74,358999.88,173446.74,358999.88,173446.74,Alnus incana,Alder,Grey alder,Alnus incana,9.0,9.0,0.35,Not Applicable,60.05,672,PK00060441,The Haymarket,200004.0,,,PK: Tree - Highways Adopted,1,Number,4550637,TR,358999.88,173446.74,N,RY04,358999.88,173446.74,358999.88,173446.74,,ALIN,Alnus incana,,Alder,Grey alder,9 Metres,9 Metres,20.1 - 100 M2 (New),35 Centimetres,Risk Zone B (3),,No Code Allocated,PK00060441,,,N,,TR,,,,Alnus incana,Risk Zone B (3),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,35.0,9.0,deciduous,9.0,0.0,observed,observed
26622048,The Haymarket,358993.16,173436.56,358993.16,173436.56,358993.16,173436.56,Alnus incana,Alder,Grey alder,Alnus incana,10.0,10.0,0.36,Not Applicable,60.05,672,PK00060442,The Haymarket,200005.0,,,PK: Tree - Highways Adopted,1,Number,4550637,TR,358993.16,173436.56,N,RY04,358993.16,173436.56,358993.16,173436.56,,ALIN,Alnus incana,,Alder,Grey alder,10 Metres,10 Metres,20.1 - 100 M2 (New),36 Centrimetres,Risk Zone B (3),,No Code Allocated,PK00060442,,,N,,TR,,,,Alnus incana,Risk Zone B (3),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,,10.0,deciduous,10.0,0.0,observed,observed
26622049,The Haymarket,358989.88,173432.92,358989.88,173432.92,358989.88,173432.92,Alnus incana,Alder,Grey alder,Alnus incana,7.0,9.0,0.25,Not Applicable,60.05,672,PK00060443,The Haymarket,200006.0,,,PK: Tree - Highways Adopted,1,Number,4550637,TR,358989.88,173432.92,N,RY04,358989.88,173432.92,358989.88,173432.92,,ALIN,Alnus incana,,Alder,Grey alder,9 Metres,7 Metres,20.1 - 100 M2 (New),25 Centimetres,Risk Zone B (3),,No Code Allocated,PK00060443,,,N,,TR,,,,Alnus incana,Risk Zone B (3),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,25.0,9.0,deciduous,9.0,0.0,observed,observed
26622050,The Haymarket,358924.91,173377.14,358924.91,173377.14,358924.91,173377.14,Acer saccharinum,Maple,Silver maple,Acer saccharinum,10.0,10.0,0.5,Not Applicable,150.05,672,PK00060444,The Haymarket,200007.0,,,PK: Tree - Highways Adopted,1,Number,4550637,TR,358924.91,173377.14,N,RY04,358924.91,173377.14,358924.91,173377.14,,ACS1,Acer saccharinum,,Maple,Silver maple,10 Metres,10 Metres,100.1 - 200 M2 (New),50 Centimetres,Risk Zone B (3),,No Code Allocated,PK00060444,,,N,,TR,,,,Acer saccharinum,Risk Zone B (3),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,50.0,10.0,deciduous,10.0,0.0,observed,observed
26622051,The Haymarket,358916.92,173376.51,358916.92,173376.51,358916.92,173376.51,Acer saccharinum,Maple,Silver maple,Acer saccharinum,13.0,11.0,0.55,Not Applicable,150.05,672,PK00060445,The Haymarket,200008.0,,,PK: Tree - Highways Adopted,1,Number,4550637,TR,358916.92,173376.51,N,RY04,358916.92,173376.51,358916.92,173376.51,,ACS1,Acer saccharinum,,Maple,Silver maple,11 Metres,13 Metres,100.1 - 200 M2 (New),55 Centimetres,Risk Zone B (3),,No Code Allocated,PK00060445,,,N,,TR,,,,Acer saccharinum,Risk Zone B (3),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,55.0,11.0,deciduous,11.0,0.0,observed,observed
26622052,The Haymarket,358900.94,173373.85,358900.94,173373.85,358900.94,173373.85,Acer saccharinum,Maple,Silver maple,Acer saccharinum,9.0,8.0,0.25,Not Applicable,60.05,672,PK00060446,The Haymarket,200009.0,,,PK: Tree - Highways Adopted,1,Number,4550637,TR,358900.94,173373.85,N,RY04,358900.94,173373.85,358900.94,173373.85,,ACS1,Acer saccharinum,,Maple,Silver maple,8 Metres,9 Metres,20.1 - 100 M2 (New),25 Centimetres,Risk Zone B (3),,No Code Allocated,PK00060446,,,N,,TR,,,,Acer saccharinum,Risk Zone B (3),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,25.0,8.0,deciduous,8.0,0.0,observed,observed
